#                  N = 40.00                    
#          r [Å]            ρ(r)           Δρ(r)
  3.39000000E+00  8.74007326E-02  5.73815625E-05
  3.42000000E+00  8.22219706E-02  6.20862833E-05
  3.45000000E+00  7.65235340E-02  5.42452055E-05
  3.48000000E+00  7.04380183E-02  5.35592396E-05
  3.51000000E+00  6.41290451E-02  4.66586035E-05
  3.54000000E+00  5.76500865E-02  4.81732549E-05
  3.57000000E+00  5.11702587E-02  4.85486974E-05
  3.60000000E+00  4.47696000E-02  3.87947766E-05
  3.63000000E+00  3.86091001E-02  3.71961667E-05
  3.66000000E+00  3.28198184E-02  3.92832028E-05
  3.69000000E+00  2.74190609E-02  3.16635245E-05
  3.72000000E+00  2.25265411E-02  2.88440882E-05
  3.75000000E+00  1.81604038E-02  2.30431368E-05
  3.78000000E+00  1.43883413E-02  2.14519607E-05
  3.81000000E+00  1.11422269E-02  1.81363122E-05
  3.84000000E+00  8.42556415E-03  1.59332018E-05
  3.87000000E+00  6.21680431E-03  1.30636280E-05
  3.90000000E+00  4.47870677E-03  1.08141781E-05
  3.93000000E+00  3.14539216E-03  8.91353414E-06
  3.96000000E+00  2.14724441E-03  6.93563113E-06
  3.99000000E+00  1.41202376E-03  5.65528729E-06
  4.02000000E+00  8.94248174E-04  4.04750839E-06
  4.05000000E+00  5.50190451E-04  2.98402550E-06
  4.08000000E+00  3.22733001E-04  2.52359451E-06
  4.11000000E+00  1.82345064E-04  1.60238736E-06
  4.14000000E+00  9.90378856E-05  1.23113146E-06
  4.17000000E+00  5.11380288E-05  8.92768401E-07
  4.20000000E+00  2.50385130E-05  5.52826791E-07
  4.23000000E+00  1.07816916E-05  4.10797714E-07
  4.26000000E+00  4.58722169E-06  2.47910762E-07
  4.29000000E+00  1.91577304E-06  1.70486305E-07
  4.32000000E+00  4.67896641E-07  5.83381647E-08
  4.35000000E+00  2.16008416E-07  4.61176609E-08
  4.38000000E+00  1.05917142E-07  3.86878705E-08
  4.41000000E+00  7.93685343E-08  4.64071052E-08
  4.44000000E+00  0.00000000E+00  0.00000000E+00
  4.47000000E+00  0.00000000E+00  0.00000000E+00
  4.50000000E+00  0.00000000E+00  0.00000000E+00
  4.53000000E+00  0.00000000E+00  0.00000000E+00
  4.56000000E+00  0.00000000E+00  0.00000000E+00
  4.59000000E+00  0.00000000E+00  0.00000000E+00
  4.62000000E+00  0.00000000E+00  0.00000000E+00
  4.65000000E+00  0.00000000E+00  0.00000000E+00
  4.68000000E+00  0.00000000E+00  0.00000000E+00
  4.71000000E+00  0.00000000E+00  0.00000000E+00
  4.74000000E+00  0.00000000E+00  0.00000000E+00
  4.77000000E+00  0.00000000E+00  0.00000000E+00
  4.80000000E+00  0.00000000E+00  0.00000000E+00
  4.83000000E+00  0.00000000E+00  0.00000000E+00
  4.86000000E+00  0.00000000E+00  0.00000000E+00
  4.89000000E+00  0.00000000E+00  0.00000000E+00
  4.92000000E+00  0.00000000E+00  0.00000000E+00
