#                  N = 30.00                    
#          r [Å]            ρ(r)           Δρ(r)
  1.77000000E+00  2.48156728E-04  5.28938614E-06
  1.80000000E+00  3.04069283E-04  6.13022219E-06
  1.83000000E+00  3.62999049E-04  6.59897274E-06
  1.86000000E+00  4.46376460E-04  7.32757395E-06
  1.89000000E+00  5.49045013E-04  8.18371725E-06
  1.92000000E+00  6.78164682E-04  9.48650222E-06
  1.95000000E+00  8.32147879E-04  1.14484955E-05
  1.98000000E+00  1.02026910E-03  1.23773119E-05
  2.01000000E+00  1.25218378E-03  1.32981302E-05
  2.04000000E+00  1.52030199E-03  1.63273892E-05
  2.07000000E+00  1.86105248E-03  1.71355969E-05
  2.10000000E+00  2.24602761E-03  2.02244690E-05
  2.13000000E+00  2.74028886E-03  2.17830644E-05
  2.16000000E+00  3.25954560E-03  2.26682638E-05
  2.19000000E+00  3.89558132E-03  2.40904652E-05
  2.22000000E+00  4.65613539E-03  2.71001445E-05
  2.25000000E+00  5.50298436E-03  2.91394027E-05
  2.28000000E+00  6.49130797E-03  3.11137550E-05
  2.31000000E+00  7.64171372E-03  3.28341966E-05
  2.34000000E+00  8.94035051E-03  3.48518791E-05
  2.37000000E+00  1.04631308E-02  3.94173382E-05
  2.40000000E+00  1.21423216E-02  4.26052347E-05
  2.43000000E+00  1.40206677E-02  4.49492901E-05
  2.46000000E+00  1.61885572E-02  5.16234620E-05
  2.49000000E+00  1.85662560E-02  5.23384709E-05
  2.52000000E+00  2.11490497E-02  5.72339563E-05
  2.55000000E+00  2.40842239E-02  5.57122132E-05
  2.58000000E+00  2.72045720E-02  5.72993680E-05
  2.61000000E+00  3.07018648E-02  6.22327431E-05
  2.64000000E+00  3.44025294E-02  6.02889510E-05
  2.67000000E+00  3.83949906E-02  7.34593261E-05
  2.70000000E+00  4.26015602E-02  6.57062959E-05
  2.73000000E+00  4.71195839E-02  6.74556752E-05
  2.76000000E+00  5.18671612E-02  7.33595331E-05
  2.79000000E+00  5.67304514E-02  7.95296008E-05
  2.82000000E+00  6.17617150E-02  8.43217632E-05
  2.85000000E+00  6.68747875E-02  8.38637456E-05
  2.88000000E+00  7.20462394E-02  9.30712210E-05
  2.91000000E+00  7.71913315E-02  1.01152427E-04
  2.94000000E+00  8.21752838E-02  1.01963416E-04
  2.97000000E+00  8.70782040E-02  1.13990147E-04
  3.00000000E+00  9.16685638E-02  1.06274642E-04
  3.03000000E+00  9.59473769E-02  1.15132615E-04
  3.06000000E+00  9.97116107E-02  1.25948938E-04
  3.09000000E+00  1.02979467E-01  1.27796010E-04
  3.12000000E+00  1.05701216E-01  1.37429738E-04
  3.15000000E+00  1.07753010E-01  1.30217216E-04
  3.18000000E+00  1.08977901E-01  1.39839987E-04
  3.21000000E+00  1.09449833E-01  1.37831881E-04
  3.24000000E+00  1.09061244E-01  1.35535802E-04
  3.27000000E+00  1.07739150E-01  1.40800204E-04
  3.30000000E+00  1.05645352E-01  1.37488560E-04
  3.33000000E+00  1.02562486E-01  1.39198140E-04
  3.36000000E+00  9.87271880E-02  1.27575258E-04
  3.39000000E+00  9.41087851E-02  1.26716911E-04
  3.42000000E+00  8.88111765E-02  1.14084943E-04
  3.45000000E+00  8.29056204E-02  1.17679977E-04
  3.48000000E+00  7.65368473E-02  1.12733613E-04
  3.51000000E+00  6.98668358E-02  1.11043928E-04
  3.54000000E+00  6.28803214E-02  9.46156717E-05
  3.57000000E+00  5.59810221E-02  8.68354914E-05
  3.60000000E+00  4.91672457E-02  8.35336876E-05
  3.63000000E+00  4.24939240E-02  7.38210716E-05
  3.66000000E+00  3.62192127E-02  7.22665772E-05
  3.69000000E+00  3.03295885E-02  6.28452826E-05
  3.72000000E+00  2.49516436E-02  5.56409639E-05
  3.75000000E+00  2.01744315E-02  4.83626164E-05
  3.78000000E+00  1.59828453E-02  3.81496873E-05
  3.81000000E+00  1.24093823E-02  3.24714097E-05
  3.84000000E+00  9.41398847E-03  2.48865110E-05
  3.87000000E+00  6.97594597E-03  2.00674045E-05
  3.90000000E+00  5.03658521E-03  1.75096129E-05
  3.93000000E+00  3.53519281E-03  1.20460586E-05
  3.96000000E+00  2.40123885E-03  9.36591081E-06
  3.99000000E+00  1.58731729E-03  7.36329938E-06
  4.02000000E+00  1.00924455E-03  5.41689692E-06
  4.05000000E+00  6.20898133E-04  4.44519625E-06
  4.08000000E+00  3.63548944E-04  3.11740448E-06
  4.11000000E+00  2.04563162E-04  2.09119671E-06
  4.14000000E+00  1.10459648E-04  1.66058653E-06
  4.17000000E+00  5.64728247E-05  1.01331713E-06
  4.20000000E+00  2.63719466E-05  6.48363009E-07
  4.23000000E+00  1.30186938E-05  5.77027883E-07
  4.26000000E+00  5.13604055E-06  2.69400261E-07
  4.29000000E+00  1.72124549E-06  1.79158868E-07
  4.32000000E+00  6.14962163E-07  9.34653370E-08
  4.35000000E+00  3.01038606E-07  7.06642212E-08
  4.38000000E+00  2.91016018E-08  1.19454222E-08
  4.41000000E+00  2.36928425E-08  1.44090648E-08
  4.44000000E+00  0.00000000E+00  0.00000000E+00
  4.47000000E+00  0.00000000E+00  0.00000000E+00
  4.50000000E+00  0.00000000E+00  0.00000000E+00
  4.53000000E+00  0.00000000E+00  0.00000000E+00
  4.56000000E+00  0.00000000E+00  0.00000000E+00
  4.59000000E+00  0.00000000E+00  0.00000000E+00
  4.62000000E+00  0.00000000E+00  0.00000000E+00
  4.65000000E+00  0.00000000E+00  0.00000000E+00
  4.68000000E+00  0.00000000E+00  0.00000000E+00
  4.71000000E+00  0.00000000E+00  0.00000000E+00
  4.74000000E+00  0.00000000E+00  0.00000000E+00
  4.77000000E+00  0.00000000E+00  0.00000000E+00
  4.80000000E+00  0.00000000E+00  0.00000000E+00
  4.83000000E+00  0.00000000E+00  0.00000000E+00
  4.86000000E+00  0.00000000E+00  0.00000000E+00
  4.89000000E+00  0.00000000E+00  0.00000000E+00
  4.92000000E+00  0.00000000E+00  0.00000000E+00
  4.95000000E+00  0.00000000E+00  0.00000000E+00
  4.98000000E+00  0.00000000E+00  0.00000000E+00
  5.01000000E+00  0.00000000E+00  0.00000000E+00
  5.04000000E+00  0.00000000E+00  0.00000000E+00
  5.07000000E+00  0.00000000E+00  0.00000000E+00
  5.10000000E+00  0.00000000E+00  0.00000000E+00
  5.13000000E+00  0.00000000E+00  0.00000000E+00
  5.16000000E+00  0.00000000E+00  0.00000000E+00
  5.19000000E+00  0.00000000E+00  0.00000000E+00
  5.22000000E+00  0.00000000E+00  0.00000000E+00
  5.25000000E+00  0.00000000E+00  0.00000000E+00
  5.28000000E+00  0.00000000E+00  0.00000000E+00
  5.31000000E+00  0.00000000E+00  0.00000000E+00
  5.34000000E+00  0.00000000E+00  0.00000000E+00
  5.37000000E+00  0.00000000E+00  0.00000000E+00
  5.40000000E+00  0.00000000E+00  0.00000000E+00
  5.43000000E+00  0.00000000E+00  0.00000000E+00
  5.46000000E+00  0.00000000E+00  0.00000000E+00
  5.49000000E+00  0.00000000E+00  0.00000000E+00
  5.52000000E+00  0.00000000E+00  0.00000000E+00
  5.55000000E+00  0.00000000E+00  0.00000000E+00
  5.58000000E+00  0.00000000E+00  0.00000000E+00
  5.61000000E+00  0.00000000E+00  0.00000000E+00
  5.64000000E+00  0.00000000E+00  0.00000000E+00
  5.67000000E+00  0.00000000E+00  0.00000000E+00
  5.70000000E+00  0.00000000E+00  0.00000000E+00
  5.73000000E+00  0.00000000E+00  0.00000000E+00
  5.76000000E+00  0.00000000E+00  0.00000000E+00
  5.79000000E+00  0.00000000E+00  0.00000000E+00
  5.82000000E+00  0.00000000E+00  0.00000000E+00
  5.85000000E+00  0.00000000E+00  0.00000000E+00
  5.88000000E+00  0.00000000E+00  0.00000000E+00
  5.91000000E+00  0.00000000E+00  0.00000000E+00
  5.94000000E+00  0.00000000E+00  0.00000000E+00
  5.97000000E+00  0.00000000E+00  0.00000000E+00
