#                  N = 10.00                    
#          r [Å]            ρ(r)           Δρ(r)
  3.39000000E+00  5.47699756E-02  1.36209369E-04
  3.42000000E+00  5.10170130E-02  1.26894231E-04
  3.45000000E+00  4.70164915E-02  1.20800296E-04
  3.48000000E+00  4.28825418E-02  1.09851140E-04
  3.51000000E+00  3.86866344E-02  9.89637858E-05
  3.54000000E+00  3.44944327E-02  8.82504324E-05
  3.57000000E+00  3.03816109E-02  7.99684922E-05
  3.60000000E+00  2.63935374E-02  6.99671960E-05
  3.63000000E+00  2.26222514E-02  6.12425928E-05
  3.66000000E+00  1.90900569E-02  5.17702616E-05
  3.69000000E+00  1.58818979E-02  4.41615603E-05
  3.72000000E+00  1.29619428E-02  3.58617369E-05
  3.75000000E+00  1.03890851E-02  2.98558956E-05
  3.78000000E+00  8.18401893E-03  2.38955030E-05
  3.81000000E+00  6.29850098E-03  1.96448491E-05
  3.84000000E+00  4.75673279E-03  1.48299537E-05
  3.87000000E+00  3.50127485E-03  1.08530097E-05
  3.90000000E+00  2.50290420E-03  8.15761639E-06
  3.93000000E+00  1.75651180E-03  5.79875905E-06
  3.96000000E+00  1.18695296E-03  4.02587083E-06
  3.99000000E+00  7.79711218E-04  2.92072914E-06
  4.02000000E+00  4.98216381E-04  2.07905416E-06
  4.05000000E+00  3.03717152E-04  1.44457864E-06
  4.08000000E+00  1.78120104E-04  1.03668479E-06
  4.11000000E+00  9.98789797E-05  8.27357964E-07
  4.14000000E+00  5.42277897E-05  5.06898340E-07
  4.17000000E+00  2.77919926E-05  3.86116211E-07
  4.20000000E+00  1.33699874E-05  2.30546868E-07
  4.23000000E+00  6.41700722E-06  1.66723573E-07
  4.26000000E+00  2.59957103E-06  1.01107441E-07
  4.29000000E+00  1.06758723E-06  6.55096585E-08
  4.32000000E+00  4.01156410E-07  3.90468836E-08
  4.35000000E+00  1.08721483E-07  2.01368586E-08
  4.38000000E+00  2.52685138E-08  8.93107816E-09
  4.41000000E+00  5.37146884E-09  4.11321073E-09
  4.44000000E+00  4.40086673E-09  3.12390668E-09
  4.47000000E+00  4.40137079E-09  4.45393583E-09
  4.50000000E+00  0.00000000E+00  0.00000000E+00
  4.53000000E+00  0.00000000E+00  0.00000000E+00
  4.56000000E+00  0.00000000E+00  0.00000000E+00
  4.59000000E+00  0.00000000E+00  0.00000000E+00
  4.62000000E+00  0.00000000E+00  0.00000000E+00
  4.65000000E+00  0.00000000E+00  0.00000000E+00
  4.68000000E+00  0.00000000E+00  0.00000000E+00
  4.71000000E+00  0.00000000E+00  0.00000000E+00
  4.74000000E+00  0.00000000E+00  0.00000000E+00
  4.77000000E+00  0.00000000E+00  0.00000000E+00
  4.80000000E+00  0.00000000E+00  0.00000000E+00
  4.83000000E+00  0.00000000E+00  0.00000000E+00
  4.86000000E+00  0.00000000E+00  0.00000000E+00
  4.89000000E+00  0.00000000E+00  0.00000000E+00
  4.92000000E+00  0.00000000E+00  0.00000000E+00
  4.95000000E+00  0.00000000E+00  0.00000000E+00
  4.98000000E+00  0.00000000E+00  0.00000000E+00
  5.01000000E+00  0.00000000E+00  0.00000000E+00
  5.04000000E+00  0.00000000E+00  0.00000000E+00
  5.07000000E+00  0.00000000E+00  0.00000000E+00
  5.10000000E+00  0.00000000E+00  0.00000000E+00
  5.13000000E+00  0.00000000E+00  0.00000000E+00
  5.16000000E+00  0.00000000E+00  0.00000000E+00
  5.19000000E+00  0.00000000E+00  0.00000000E+00
  5.22000000E+00  0.00000000E+00  0.00000000E+00
  5.25000000E+00  0.00000000E+00  0.00000000E+00
  5.28000000E+00  0.00000000E+00  0.00000000E+00
