#                  N = 10.00                    
#          r [Å]            ρ(r)           Δρ(r)
  0.00000000E+00  3.76594435E-02  4.97309573E-05
  3.00000000E-02  3.76429593E-02  3.39596277E-05
  6.00000000E-02  3.76147941E-02  3.44118546E-05
  9.00000000E-02  3.75240501E-02  3.17160956E-05
  1.20000000E-01  3.74212019E-02  2.99913568E-05
  1.50000000E-01  3.73304827E-02  2.86621586E-05
  1.80000000E-01  3.71982627E-02  2.74789797E-05
  2.10000000E-01  3.70359315E-02  2.68007695E-05
  2.40000000E-01  3.68593268E-02  2.64578281E-05
  2.70000000E-01  3.66499275E-02  2.52464374E-05
  3.00000000E-01  3.64212567E-02  2.45968683E-05
  3.30000000E-01  3.61590881E-02  2.40831524E-05
  3.60000000E-01  3.58930958E-02  2.30745115E-05
  3.90000000E-01  3.55829393E-02  2.18180933E-05
  4.20000000E-01  3.52740061E-02  2.17438094E-05
  4.50000000E-01  3.49289531E-02  2.11973614E-05
  4.80000000E-01  3.45678020E-02  1.99263985E-05
  5.10000000E-01  3.41871516E-02  1.93383927E-05
  5.40000000E-01  3.37748004E-02  1.89478401E-05
  5.70000000E-01  3.33505587E-02  1.81567065E-05
  6.00000000E-01  3.29074082E-02  1.76506844E-05
  6.30000000E-01  3.24467728E-02  1.70845862E-05
  6.60000000E-01  3.19675870E-02  1.66026596E-05
  6.90000000E-01  3.14623230E-02  1.56843798E-05
  7.20000000E-01  3.09389862E-02  1.54376149E-05
  7.50000000E-01  3.03928948E-02  1.45198084E-05
  7.80000000E-01  2.98370525E-02  1.44379521E-05
  8.10000000E-01  2.92599187E-02  1.40234010E-05
  8.40000000E-01  2.86703986E-02  1.35097980E-05
  8.70000000E-01  2.80632852E-02  1.37608014E-05
  9.00000000E-01  2.74414102E-02  1.28327243E-05
  9.30000000E-01  2.68114508E-02  1.35523697E-05
  9.60000000E-01  2.61632522E-02  1.34232540E-05
  9.90000000E-01  2.55012485E-02  1.23745082E-05
  1.02000000E+00  2.48253939E-02  1.24241695E-05
  1.05000000E+00  2.41451298E-02  1.18779932E-05
  1.08000000E+00  2.34525794E-02  1.31777455E-05
  1.11000000E+00  2.27467183E-02  1.31434784E-05
  1.14000000E+00  2.20397839E-02  1.28939354E-05
  1.17000000E+00  2.13237521E-02  1.33614817E-05
  1.20000000E+00  2.06032345E-02  1.23750617E-05
  1.23000000E+00  1.98780266E-02  1.29280750E-05
  1.26000000E+00  1.91462324E-02  1.22226559E-05
  1.29000000E+00  1.84173197E-02  1.25160449E-05
  1.32000000E+00  1.76874468E-02  1.19583900E-05
  1.35000000E+00  1.69623581E-02  1.15877834E-05
  1.38000000E+00  1.62349575E-02  1.19465014E-05
  1.41000000E+00  1.55113619E-02  1.12058730E-05
  1.44000000E+00  1.47971687E-02  1.08073317E-05
  1.47000000E+00  1.40926045E-02  1.10682598E-05
  1.50000000E+00  1.33950632E-02  1.11942429E-05
  1.53000000E+00  1.27005198E-02  1.10297784E-05
  1.56000000E+00  1.20208703E-02  1.02959556E-05
  1.59000000E+00  1.13548135E-02  9.73391311E-06
  1.62000000E+00  1.06999349E-02  9.29510841E-06
  1.65000000E+00  1.00581005E-02  9.60463695E-06
  1.68000000E+00  9.43445914E-03  9.31534453E-06
  1.71000000E+00  8.82863951E-03  8.80571050E-06
  1.74000000E+00  8.24410799E-03  8.52328439E-06
  1.77000000E+00  7.67157526E-03  8.26004989E-06
  1.80000000E+00  7.12253910E-03  7.90735641E-06
  1.83000000E+00  6.59281104E-03  7.43457325E-06
  1.86000000E+00  6.08431408E-03  7.25125932E-06
  1.89000000E+00  5.60223559E-03  6.50628237E-06
  1.92000000E+00  5.13753801E-03  6.25425831E-06
  1.95000000E+00  4.70012320E-03  5.77512587E-06
  1.98000000E+00  4.28183022E-03  5.41404681E-06
  2.01000000E+00  3.88950293E-03  5.17044482E-06
  2.04000000E+00  3.52063117E-03  4.72758340E-06
  2.07000000E+00  3.17453227E-03  4.05878529E-06
  2.10000000E+00  2.85086497E-03  3.62051571E-06
  2.13000000E+00  2.54927127E-03  3.57715639E-06
  2.16000000E+00  2.27150392E-03  3.17890952E-06
  2.19000000E+00  2.01492828E-03  2.89857377E-06
  2.22000000E+00  1.77922578E-03  2.51602289E-06
  2.25000000E+00  1.56390048E-03  2.30978943E-06
  2.28000000E+00  1.36745705E-03  2.05384252E-06
  2.31000000E+00  1.18911895E-03  1.82295927E-06
  2.34000000E+00  1.02899489E-03  1.56339962E-06
  2.37000000E+00  8.87250330E-04  1.36331844E-06
  2.40000000E+00  7.59172585E-04  1.18465417E-06
  2.43000000E+00  6.44931084E-04  1.13373633E-06
  2.46000000E+00  5.45641911E-04  9.50658911E-07
  2.49000000E+00  4.58702209E-04  8.30238410E-07
  2.52000000E+00  3.82330380E-04  7.12809948E-07
  2.55000000E+00  3.17013780E-04  6.45147229E-07
  2.58000000E+00  2.60706632E-04  5.05320583E-07
  2.61000000E+00  2.12978457E-04  4.54316929E-07
  2.64000000E+00  1.72711387E-04  4.19013513E-07
  2.67000000E+00  1.39248115E-04  3.26769447E-07
  2.70000000E+00  1.10565840E-04  2.85466992E-07
  2.73000000E+00  8.72505990E-05  2.40236817E-07
  2.76000000E+00  6.79713234E-05  2.05331610E-07
  2.79000000E+00  5.25991219E-05  1.69050848E-07
  2.82000000E+00  4.04136262E-05  1.53371172E-07
  2.85000000E+00  3.05885024E-05  1.21406724E-07
  2.88000000E+00  2.28128462E-05  1.05137417E-07
  2.91000000E+00  1.69100141E-05  8.16926432E-08
  2.94000000E+00  1.23556659E-05  6.56676236E-08
  2.97000000E+00  8.86601269E-06  5.51136070E-08
  3.00000000E+00  6.36673264E-06  4.34503270E-08
  3.03000000E+00  4.46923109E-06  3.69860496E-08
  3.06000000E+00  3.08395870E-06  2.98057120E-08
  3.09000000E+00  2.09680615E-06  2.37778698E-08
  3.12000000E+00  1.36315828E-06  1.94207469E-08
  3.15000000E+00  9.18904824E-07  1.69780973E-08
  3.18000000E+00  5.97738477E-07  1.26821778E-08
  3.21000000E+00  3.75641856E-07  1.00910961E-08
  3.24000000E+00  2.36523966E-07  8.75945744E-09
  3.27000000E+00  1.36535723E-07  5.73955170E-09
  3.30000000E+00  8.27317641E-08  4.21649184E-09
  3.33000000E+00  4.40526926E-08  3.15487899E-09
  3.36000000E+00  2.59300735E-08  2.39280176E-09
  3.39000000E+00  1.40099975E-08  1.74248315E-09
  3.42000000E+00  6.94381974E-09  1.17666119E-09
  3.45000000E+00  5.02191644E-09  1.26032345E-09
  3.48000000E+00  2.04009770E-09  5.78790030E-10
  3.51000000E+00  1.05952794E-09  4.10059060E-10
  3.54000000E+00  6.68555222E-10  3.95230538E-10
  3.57000000E+00  4.73543299E-11  4.81713154E-11
  3.60000000E+00  1.87845392E-10  1.68394095E-10
  3.63000000E+00  0.00000000E+00  0.00000000E+00
  3.66000000E+00  0.00000000E+00  0.00000000E+00
  3.69000000E+00  0.00000000E+00  0.00000000E+00
  3.72000000E+00  0.00000000E+00  0.00000000E+00
  3.75000000E+00  0.00000000E+00  0.00000000E+00
  3.78000000E+00  0.00000000E+00  0.00000000E+00
  3.81000000E+00  0.00000000E+00  0.00000000E+00
  3.84000000E+00  0.00000000E+00  0.00000000E+00
  3.87000000E+00  0.00000000E+00  0.00000000E+00
  3.90000000E+00  0.00000000E+00  0.00000000E+00
  3.93000000E+00  0.00000000E+00  0.00000000E+00
  3.96000000E+00  0.00000000E+00  0.00000000E+00
  3.99000000E+00  0.00000000E+00  0.00000000E+00
  4.02000000E+00  0.00000000E+00  0.00000000E+00
  4.05000000E+00  0.00000000E+00  0.00000000E+00
