#                  N = 30.00                    
#          r [Å]            ρ(r)           Δρ(r)
  0.00000000E+00  7.13269298E-02  1.82839073E-03
  4.00000000E-02  7.08271632E-02  1.87406593E-03
  8.00000000E-02  7.00913529E-02  1.82686390E-03
  1.20000000E-01  6.91268800E-02  1.75196260E-03
  1.60000000E-01  6.81731311E-02  1.74318279E-03
  2.00000000E-01  6.68496196E-02  1.63884154E-03
  2.40000000E-01  6.53887557E-02  1.60763899E-03
  2.80000000E-01  6.34646379E-02  1.55363435E-03
  3.20000000E-01  6.15545809E-02  1.47845255E-03
  3.60000000E-01  5.94766658E-02  1.41060530E-03
  4.00000000E-01  5.73413964E-02  1.32874191E-03
  4.40000000E-01  5.50622717E-02  1.25921880E-03
  4.80000000E-01  5.27116763E-02  1.18735757E-03
  5.20000000E-01  5.02441352E-02  1.09097174E-03
  5.60000000E-01  4.77912304E-02  1.01488546E-03
  6.00000000E-01  4.52938487E-02  9.28628748E-04
  6.40000000E-01  4.28248981E-02  8.44669368E-04
  6.80000000E-01  4.02459421E-02  7.46007185E-04
  7.20000000E-01  3.78888266E-02  6.81825848E-04
  7.60000000E-01  3.54841786E-02  5.96682052E-04
  8.00000000E-01  3.32700269E-02  5.39475262E-04
  8.40000000E-01  3.10414312E-02  4.62601728E-04
  8.80000000E-01  2.89508402E-02  3.93844903E-04
  9.20000000E-01  2.70432211E-02  3.43041283E-04
  9.60000000E-01  2.51956606E-02  2.78222573E-04
  1.00000000E+00  2.34314756E-02  2.40149755E-04
  1.04000000E+00  2.18687304E-02  1.96339137E-04
  1.08000000E+00  2.03199628E-02  1.61876651E-04
  1.12000000E+00  1.90060597E-02  1.25227379E-04
  1.16000000E+00  1.76794189E-02  1.07559604E-04
  1.20000000E+00  1.65910740E-02  1.08596686E-04
  1.24000000E+00  1.56152852E-02  1.17010642E-04
  1.28000000E+00  1.47350738E-02  1.31269942E-04
  1.32000000E+00  1.39731435E-02  1.45808083E-04
  1.36000000E+00  1.33008360E-02  1.63924380E-04
  1.40000000E+00  1.27468010E-02  1.85420260E-04
  1.44000000E+00  1.22855881E-02  2.00188969E-04
  1.48000000E+00  1.18704765E-02  2.14876846E-04
  1.52000000E+00  1.15951805E-02  2.28714778E-04
  1.56000000E+00  1.13979641E-02  2.37466221E-04
  1.60000000E+00  1.12968725E-02  2.46541142E-04
  1.64000000E+00  1.12369028E-02  2.50241202E-04
  1.68000000E+00  1.12667597E-02  2.59375890E-04
  1.72000000E+00  1.13521788E-02  2.62680511E-04
  1.76000000E+00  1.14692645E-02  2.69894374E-04
  1.80000000E+00  1.17099016E-02  2.67059516E-04
  1.84000000E+00  1.19690582E-02  2.72088191E-04
  1.88000000E+00  1.23107770E-02  2.69624055E-04
  1.92000000E+00  1.27080788E-02  2.68395922E-04
  1.96000000E+00  1.31606361E-02  2.68223035E-04
  2.00000000E+00  1.36874918E-02  2.64450753E-04
  2.04000000E+00  1.42035924E-02  2.64005129E-04
  2.08000000E+00  1.48792486E-02  2.55356329E-04
  2.12000000E+00  1.55449657E-02  2.45195870E-04
  2.16000000E+00  1.63020314E-02  2.39704127E-04
  2.20000000E+00  1.71025063E-02  2.24518314E-04
  2.24000000E+00  1.79363965E-02  2.15229743E-04
  2.28000000E+00  1.88289904E-02  2.05594727E-04
  2.32000000E+00  1.97473287E-02  1.83814836E-04
  2.36000000E+00  2.07716507E-02  1.65389996E-04
  2.40000000E+00  2.17798225E-02  1.54516124E-04
  2.44000000E+00  2.28118041E-02  1.39096207E-04
  2.48000000E+00  2.38750870E-02  1.20557781E-04
  2.52000000E+00  2.49346454E-02  1.00658481E-04
  2.56000000E+00  2.60588073E-02  8.94913501E-05
  2.60000000E+00  2.72020440E-02  7.46508047E-05
  2.64000000E+00  2.82965029E-02  7.10109488E-05
  2.68000000E+00  2.93287503E-02  7.03946790E-05
  2.72000000E+00  3.04643369E-02  8.57456244E-05
  2.76000000E+00  3.14514943E-02  1.05499601E-04
  2.80000000E+00  3.24316428E-02  1.26946947E-04
  2.84000000E+00  3.33266227E-02  1.47119805E-04
  2.88000000E+00  3.42267607E-02  1.75065340E-04
  2.92000000E+00  3.49888057E-02  1.93266764E-04
  2.96000000E+00  3.57110334E-02  2.15777225E-04
  3.00000000E+00  3.62744631E-02  2.38318258E-04
  3.04000000E+00  3.67987020E-02  2.60383428E-04
  3.08000000E+00  3.71232144E-02  2.76427667E-04
  3.12000000E+00  3.73319504E-02  2.93938736E-04
  3.16000000E+00  3.74819888E-02  3.13474398E-04
  3.20000000E+00  3.74619897E-02  3.26752579E-04
  3.24000000E+00  3.73050523E-02  3.33772467E-04
  3.28000000E+00  3.70103379E-02  3.38800863E-04
  3.32000000E+00  3.65582598E-02  3.48517763E-04
  3.36000000E+00  3.59640545E-02  3.46166777E-04
  3.40000000E+00  3.52582926E-02  3.42305187E-04
  3.44000000E+00  3.44052823E-02  3.41123056E-04
  3.48000000E+00  3.34449691E-02  3.32447848E-04
  3.52000000E+00  3.23591316E-02  3.26718356E-04
  3.56000000E+00  3.11344959E-02  3.20304732E-04
  3.60000000E+00  2.98525525E-02  3.08135161E-04
  3.64000000E+00  2.84414080E-02  2.94602400E-04
  3.68000000E+00  2.69902411E-02  2.83391715E-04
  3.72000000E+00  2.54681183E-02  2.69400694E-04
  3.76000000E+00  2.38899985E-02  2.50357046E-04
  3.80000000E+00  2.22875158E-02  2.37202277E-04
  3.84000000E+00  2.06580626E-02  2.19027776E-04
  3.88000000E+00  1.90702679E-02  2.00533094E-04
  3.92000000E+00  1.75017085E-02  1.84298759E-04
  3.96000000E+00  1.59293485E-02  1.67476524E-04
  4.00000000E+00  1.44241462E-02  1.51936712E-04
  4.04000000E+00  1.29488261E-02  1.37295534E-04
  4.08000000E+00  1.15756786E-02  1.22255733E-04
  4.12000000E+00  1.02503879E-02  1.08716092E-04
  4.16000000E+00  8.99330568E-03  9.45510698E-05
  4.20000000E+00  7.84888347E-03  8.41016344E-05
  4.24000000E+00  6.78886617E-03  7.42579739E-05
  4.28000000E+00  5.81579702E-03  6.41631624E-05
  4.32000000E+00  4.92946816E-03  5.23446014E-05
  4.36000000E+00  4.15517492E-03  4.44165309E-05
  4.40000000E+00  3.44861183E-03  3.65890274E-05
  4.44000000E+00  2.84591337E-03  3.05186297E-05
  4.48000000E+00  2.31645680E-03  2.53781265E-05
  4.52000000E+00  1.86555235E-03  2.12355038E-05
  4.56000000E+00  1.48445101E-03  1.71591938E-05
  4.60000000E+00  1.16796011E-03  1.29218360E-05
  4.64000000E+00  9.04618319E-04  1.02188037E-05
  4.68000000E+00  6.91658263E-04  7.93939603E-06
  4.72000000E+00  5.14375325E-04  5.72135709E-06
  4.76000000E+00  3.80882728E-04  4.51858661E-06
  4.80000000E+00  2.79261344E-04  3.40342932E-06
  4.84000000E+00  1.96826511E-04  2.78994081E-06
  4.88000000E+00  1.38079567E-04  1.99536930E-06
  4.92000000E+00  9.34961615E-05  1.43605218E-06
  4.96000000E+00  6.31178453E-05  1.03254234E-06
  5.00000000E+00  4.14512726E-05  8.59480052E-07
  5.04000000E+00  2.65948167E-05  5.65537693E-07
  5.08000000E+00  1.61575208E-05  3.95048428E-07
  5.12000000E+00  1.02546329E-05  3.55057761E-07
  5.16000000E+00  5.86527813E-06  2.46863757E-07
  5.20000000E+00  3.49143413E-06  1.70842047E-07
