#              t               K              ΔK               V              ΔV           V_ext          ΔV_ext           V_int          ΔV_int               E              ΔE            E_mu           ΔE_mu             K/N            ΔK/N             V/N            ΔV/N             E/N            ΔE/N
  1.00000000E-03  1.10377254E+01  9.08870259E-01 -2.40142927E+01  1.27588939E-02 -2.32595788E+01  6.91189269E-03 -7.56174381E-01  1.09709608E-02 -1.29765673E+01  9.07993967E-01 -1.29765673E+01  9.07993967E-01  5.51886271E+00  4.54435130E-01 -1.20071464E+01  6.37944694E-03 -6.48828365E+00  4.53996983E-01
  2.00000000E-03  9.08440713E+00  4.30505520E-01 -2.40262394E+01  8.97709228E-03 -2.32674602E+01  5.96231686E-03 -7.58777931E-01  7.50044189E-03 -1.49418322E+01  4.30683398E-01 -1.49418322E+01  4.30683398E-01  4.54220356E+00  2.15252760E-01 -1.20131197E+01  4.48854614E-03 -7.47091612E+00  2.15341699E-01
  5.00000000E-03  9.75319056E+00  2.03143168E-01 -2.40251559E+01  8.31202545E-03 -2.32482501E+01  8.93567257E-03 -7.76314563E-01  8.04146775E-03 -1.42719654E+01  2.03525004E-01 -1.42719654E+01  2.03525004E-01  4.87659528E+00  1.01571584E-01 -1.20125780E+01  4.15601273E-03 -7.13598268E+00  1.01762502E-01
  1.00000000E-02  9.73140246E+00  1.62496110E-01 -2.40567105E+01  9.96293089E-03 -2.32528757E+01  7.46102002E-03 -7.93419820E-01  7.25010503E-03 -1.43253080E+01  1.60153953E-01 -1.43253080E+01  1.60153953E-01  4.86570123E+00  8.12480552E-02 -1.20283552E+01  4.98146545E-03 -7.16265401E+00  8.00769767E-02
  2.00000000E-02  9.70031988E+00  9.70476672E-02 -2.41856711E+01  1.41093949E-02 -2.32516393E+01  9.42604990E-03 -9.17094331E-01  1.24397494E-02 -1.44853512E+01  9.39671075E-02 -1.44853512E+01  9.39671075E-02  4.85015994E+00  4.85238336E-02 -1.20928355E+01  7.05469743E-03 -7.24267561E+00  4.69835538E-02
