#              T               K              ΔK               V              ΔV           V_ext          ΔV_ext           V_int          ΔV_int               E              ΔE            E_mu           ΔE_mu             K/N            ΔK/N             V/N            ΔV/N             E/N            ΔE/N
  4.00000000E-02  9.49671320E+00  4.94166850E-01 -2.40136345E+01  1.03391427E-02 -2.32543840E+01  6.83622430E-03 -7.61133628E-01  7.96136623E-03 -1.45169212E+01  4.94916887E-01 -1.45169212E+01  4.94916887E-01  4.74835660E+00  2.47083425E-01 -1.20068172E+01  5.16957136E-03 -7.25846063E+00  2.47458444E-01
  5.00000000E-02  9.08440713E+00  4.30505520E-01 -2.40262394E+01  8.97709228E-03 -2.32674602E+01  5.96231686E-03 -7.58777931E-01  7.50044189E-03 -1.49418322E+01  4.30683398E-01 -1.49418322E+01  4.30683398E-01  4.54220356E+00  2.15252760E-01 -1.20131197E+01  4.48854614E-03 -7.47091612E+00  2.15341699E-01
  6.66700000E-02  9.11664590E+00  4.24031359E-01 -2.40293736E+01  9.29078109E-03 -2.32648175E+01  5.52789083E-03 -7.63816729E-01  6.83014351E-03 -1.49127277E+01  4.24573607E-01 -1.49127277E+01  4.24573607E-01  4.55832295E+00  2.12015680E-01 -1.20146868E+01  4.64539052E-03 -7.45636386E+00  2.12286803E-01
  1.00000000E-01  9.44653132E+00  3.21549704E-01 -2.40289020E+01  6.27287539E-03 -2.32656658E+01  4.03316552E-03 -7.61639129E-01  4.44872480E-03 -1.45823707E+01  3.21944944E-01 -1.45823707E+01  3.21944944E-01  4.72326566E+00  1.60774852E-01 -1.20144510E+01  3.13643771E-03 -7.29118534E+00  1.60972472E-01
  2.00000000E-01  9.54595282E+00  2.44986134E-01 -2.40237262E+01  4.03931928E-03 -2.32593213E+01  2.96751686E-03 -7.63280925E-01  3.90653953E-03 -1.44777733E+01  2.44228760E-01 -1.44777733E+01  2.44228760E-01  4.77297641E+00  1.22493067E-01 -1.20118631E+01  2.01965964E-03 -7.23888667E+00  1.22114380E-01
